Customer_id,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome
3272,telephone,may,fri,47,1,999,0,nonexistent
3273,telephone,may,fri,196,1,999,0,nonexistent
3274,telephone,may,fri,601,1,999,0,nonexistent
3275,telephone,may,fri,178,2,999,0,nonexistent
3276,telephone,may,fri,306,1,999,0,nonexistent
3277,telephone,may,fri,362,22,999,0,nonexistent
3278,telephone,may,fri,410,1,999,0,nonexistent
3279,telephone,may,fri,265,1,999,0,nonexistent
3280,telephone,may,fri,108,2,999,0,nonexistent
3281,telephone,may,fri,172,4,999,0,nonexistent
3282,telephone,may,fri,184,2,999,0,nonexistent
3283,telephone,may,fri,424,1,999,0,nonexistent
3284,telephone,may,fri,359,1,999,0,nonexistent
3285,telephone,may,fri,123,1,999,0,nonexistent
3286,telephone,may,fri,787,1,999,0,nonexistent
3287,telephone,may,fri,169,1,999,0,nonexistent
3288,telephone,may,fri,241,1,999,0,nonexistent
3289,telephone,may,fri,141,1,999,0,nonexistent
3290,telephone,may,fri,22,4,999,0,nonexistent
3291,telephone,may,fri,326,1,999,0,nonexistent
3292,telephone,may,fri,317,1,999,0,nonexistent
3293,telephone,may,fri,196,3,999,0,nonexistent
3294,telephone,may,fri,270,1,999,0,nonexistent
3295,telephone,may,fri,107,1,999,0,nonexistent
3296,telephone,may,fri,184,1,999,0,nonexistent
3297,telephone,may,fri,102,1,999,0,nonexistent
3298,telephone,may,fri,161,3,999,0,nonexistent
3299,telephone,may,fri,206,2,999,0,nonexistent
3300,telephone,may,fri,619,2,999,0,nonexistent
3301,telephone,may,fri,33,1,999,0,nonexistent
3302,telephone,may,fri,27,2,999,0,nonexistent
3303,telephone,may,fri,38,2,999,0,nonexistent
3304,telephone,may,fri,322,2,999,0,nonexistent
3305,telephone,may,fri,187,1,999,0,nonexistent
3306,telephone,may,fri,124,1,999,0,nonexistent
3307,telephone,may,fri,1230,3,999,0,nonexistent
3308,telephone,may,fri,107,2,999,0,nonexistent
3309,telephone,may,fri,379,1,999,0,nonexistent
3310,telephone,may,fri,95,1,999,0,nonexistent
3311,telephone,may,fri,42,3,999,0,nonexistent
3312,telephone,may,fri,197,1,999,0,nonexistent
3313,telephone,may,fri,320,2,999,0,nonexistent
3314,telephone,may,fri,912,1,999,0,nonexistent
3315,telephone,may,fri,230,1,999,0,nonexistent
3316,telephone,may,fri,489,2,999,0,nonexistent
3317,telephone,may,fri,98,1,999,0,nonexistent
3318,telephone,may,fri,38,3,999,0,nonexistent
3319,telephone,may,fri,323,4,999,0,nonexistent
3320,telephone,may,fri,335,1,999,0,nonexistent
3321,telephone,may,fri,161,1,999,0,nonexistent
3322,telephone,may,fri,410,3,999,0,nonexistent
3323,telephone,may,fri,280,1,999,0,nonexistent
3324,telephone,may,fri,193,8,999,0,nonexistent
3325,telephone,may,fri,865,1,999,0,nonexistent
3326,telephone,may,fri,258,2,999,0,nonexistent
3327,telephone,may,fri,215,1,999,0,nonexistent
3328,telephone,may,fri,136,2,999,0,nonexistent
3329,telephone,may,fri,299,2,999,0,nonexistent
3330,telephone,may,fri,381,2,999,0,nonexistent
3331,telephone,may,fri,412,1,999,0,nonexistent
3332,telephone,may,fri,376,2,999,0,nonexistent
3333,telephone,may,fri,393,2,999,0,nonexistent
3334,telephone,may,fri,56,3,999,0,nonexistent
3335,telephone,may,fri,155,3,999,0,nonexistent
3336,telephone,may,fri,703,4,999,0,nonexistent
3337,telephone,may,fri,141,2,999,0,nonexistent
3338,telephone,may,fri,475,2,999,0,nonexistent
3339,telephone,may,fri,121,2,999,0,nonexistent
3340,telephone,may,fri,471,2,999,0,nonexistent
3341,telephone,may,fri,121,1,999,0,nonexistent
3342,telephone,may,fri,177,4,999,0,nonexistent
3343,telephone,may,fri,344,2,999,0,nonexistent
3344,telephone,may,fri,229,1,999,0,nonexistent
3345,telephone,may,fri,404,1,999,0,nonexistent
3346,telephone,may,fri,287,4,999,0,nonexistent
3347,telephone,may,fri,329,1,999,0,nonexistent
3348,telephone,may,fri,433,1,999,0,nonexistent
3349,telephone,may,fri,216,1,999,0,nonexistent
3350,telephone,may,fri,1340,1,999,0,nonexistent
3351,telephone,may,fri,323,2,999,0,nonexistent
3352,telephone,may,fri,132,11,999,0,nonexistent
3353,telephone,may,fri,199,4,999,0,nonexistent
3354,telephone,may,fri,221,2,999,0,nonexistent
3355,telephone,may,fri,200,2,999,0,nonexistent
3356,telephone,may,fri,897,1,999,0,nonexistent
3357,telephone,may,fri,80,2,999,0,nonexistent
3358,telephone,may,fri,123,3,999,0,nonexistent
3359,telephone,may,fri,90,2,999,0,nonexistent
3360,telephone,may,fri,461,2,999,0,nonexistent
3361,telephone,may,fri,213,14,999,0,nonexistent
3362,telephone,may,fri,193,11,999,0,nonexistent
3363,telephone,may,fri,428,1,999,0,nonexistent
3364,telephone,may,fri,136,1,999,0,nonexistent
3365,telephone,may,fri,124,1,999,0,nonexistent
3366,telephone,may,fri,214,4,999,0,nonexistent
3367,telephone,may,fri,239,3,999,0,nonexistent
3368,telephone,may,fri,718,1,999,0,nonexistent
3369,telephone,may,fri,323,1,999,0,nonexistent
3370,telephone,may,fri,94,1,999,0,nonexistent
3371,telephone,may,fri,74,1,999,0,nonexistent
3372,telephone,may,fri,107,1,999,0,nonexistent
3373,telephone,may,fri,97,3,999,0,nonexistent
3374,telephone,may,fri,109,1,999,0,nonexistent
3375,telephone,may,fri,225,1,999,0,nonexistent
3376,telephone,may,fri,378,1,999,0,nonexistent
3377,telephone,may,fri,217,1,999,0,nonexistent
3378,telephone,may,fri,136,1,999,0,nonexistent
3379,telephone,may,fri,1161,3,999,0,nonexistent
3380,telephone,may,fri,467,1,999,0,nonexistent
3381,telephone,may,fri,290,1,999,0,nonexistent
3382,telephone,may,fri,168,2,999,0,nonexistent
3383,telephone,may,fri,764,7,999,0,nonexistent
3384,telephone,may,fri,194,3,999,0,nonexistent
3385,telephone,may,fri,16,23,999,0,nonexistent
3386,telephone,may,fri,148,18,999,0,nonexistent
3387,telephone,may,fri,242,3,999,0,nonexistent
3388,telephone,may,fri,269,2,999,0,nonexistent
3389,telephone,may,fri,370,2,999,0,nonexistent
3390,telephone,may,fri,274,8,999,0,nonexistent
3391,telephone,may,fri,326,1,999,0,nonexistent
3392,telephone,may,fri,337,2,999,0,nonexistent
3393,telephone,may,fri,104,1,999,0,nonexistent
3394,telephone,may,fri,788,2,999,0,nonexistent
3395,telephone,may,fri,353,4,999,0,nonexistent
3396,telephone,may,fri,14,15,999,0,nonexistent
3397,telephone,may,fri,698,9,999,0,nonexistent
3398,telephone,may,fri,180,1,999,0,nonexistent
3399,telephone,may,fri,257,2,999,0,nonexistent
3400,telephone,may,fri,467,1,999,0,nonexistent
3401,telephone,may,fri,233,1,999,0,nonexistent
3402,telephone,may,fri,218,2,999,0,nonexistent
3403,telephone,may,fri,304,2,999,0,nonexistent
3404,telephone,may,fri,315,3,999,0,nonexistent
3405,telephone,may,fri,40,5,999,0,nonexistent
3406,telephone,may,fri,698,1,999,0,nonexistent
3407,telephone,may,fri,355,2,999,0,nonexistent
3408,telephone,may,fri,557,4,999,0,nonexistent
3409,telephone,may,fri,148,2,999,0,nonexistent
3410,telephone,may,fri,128,2,999,0,nonexistent
3411,telephone,may,fri,130,3,999,0,nonexistent
3412,telephone,may,fri,280,2,999,0,nonexistent
3413,telephone,may,fri,152,2,999,0,nonexistent
3414,telephone,may,fri,283,2,999,0,nonexistent
3415,telephone,may,fri,523,3,999,0,nonexistent
3416,telephone,may,fri,316,7,999,0,nonexistent
3417,telephone,may,fri,1128,3,999,0,nonexistent
3418,telephone,may,fri,174,15,999,0,nonexistent
3419,telephone,may,fri,71,11,999,0,nonexistent
3420,telephone,may,fri,84,4,999,0,nonexistent
3421,telephone,may,fri,221,2,999,0,nonexistent
3422,telephone,may,fri,234,2,999,0,nonexistent
3423,telephone,may,fri,138,2,999,0,nonexistent
3424,telephone,may,fri,509,2,999,0,nonexistent
3425,telephone,may,fri,254,16,999,0,nonexistent
3426,telephone,may,fri,243,3,999,0,nonexistent
3427,telephone,may,fri,344,4,999,0,nonexistent
3428,telephone,may,fri,131,4,999,0,nonexistent
3429,telephone,may,fri,251,4,999,0,nonexistent
3430,telephone,may,fri,1135,2,999,0,nonexistent
3431,telephone,may,fri,1106,3,999,0,nonexistent
3432,telephone,may,fri,312,3,999,0,nonexistent
3433,telephone,may,fri,292,8,999,0,nonexistent
3434,telephone,may,fri,279,2,999,0,nonexistent
3435,telephone,may,fri,293,3,999,0,nonexistent
3436,telephone,may,fri,198,5,999,0,nonexistent
3437,telephone,may,fri,1408,2,999,0,nonexistent
3438,telephone,may,fri,827,2,999,0,nonexistent
3439,telephone,may,fri,303,5,999,0,nonexistent
3440,telephone,may,fri,588,3,999,0,nonexistent
3441,telephone,may,fri,160,6,999,0,nonexistent
3442,telephone,may,fri,21,3,999,0,nonexistent
3443,telephone,may,fri,251,3,999,0,nonexistent
3444,telephone,may,fri,476,3,999,0,nonexistent
3445,telephone,may,fri,81,6,999,0,nonexistent
3446,telephone,may,fri,283,3,999,0,nonexistent
3447,telephone,may,fri,248,2,999,0,nonexistent
3448,telephone,may,fri,541,5,999,0,nonexistent
3449,telephone,may,fri,227,2,999,0,nonexistent
3450,telephone,may,fri,427,3,999,0,nonexistent
3451,telephone,may,fri,148,9,999,0,nonexistent
3452,telephone,may,fri,408,10,999,0,nonexistent
3453,telephone,may,fri,255,3,999,0,nonexistent
3454,telephone,may,fri,236,2,999,0,nonexistent
3455,telephone,may,fri,428,2,999,0,nonexistent
3456,telephone,may,fri,32,3,999,0,nonexistent
3457,telephone,may,fri,851,2,999,0,nonexistent
3458,telephone,may,fri,522,5,999,0,nonexistent
3459,telephone,may,fri,1193,5,999,0,nonexistent
3460,telephone,may,fri,1144,3,999,0,nonexistent
3461,telephone,may,fri,730,2,999,0,nonexistent
3462,telephone,may,fri,167,2,999,0,nonexistent
3463,telephone,may,fri,1023,4,999,0,nonexistent
3464,telephone,may,fri,469,2,999,0,nonexistent
3465,telephone,may,fri,385,7,999,0,nonexistent
3466,telephone,may,fri,409,3,999,0,nonexistent
3467,telephone,may,fri,165,6,999,0,nonexistent
3468,telephone,may,fri,437,2,999,0,nonexistent
3469,telephone,may,fri,89,2,999,0,nonexistent
3470,telephone,may,fri,261,6,999,0,nonexistent
3471,telephone,may,fri,294,4,999,0,nonexistent
3472,telephone,may,fri,1245,19,999,0,nonexistent
3473,telephone,may,fri,498,2,999,0,nonexistent
3474,telephone,may,fri,134,4,999,0,nonexistent
3475,telephone,may,fri,230,2,999,0,nonexistent
3476,telephone,may,fri,192,20,999,0,nonexistent
3477,telephone,may,fri,65,3,999,0,nonexistent
3478,telephone,may,fri,237,3,999,0,nonexistent
3479,telephone,may,fri,239,2,999,0,nonexistent
3480,telephone,may,fri,196,6,999,0,nonexistent
3481,telephone,may,fri,243,2,999,0,nonexistent
3482,telephone,may,fri,393,2,999,0,nonexistent
3483,telephone,may,fri,512,6,999,0,nonexistent
3484,telephone,may,fri,218,3,999,0,nonexistent
3485,telephone,may,fri,186,5,999,0,nonexistent
3486,telephone,may,fri,299,4,999,0,nonexistent
3487,telephone,may,fri,107,3,999,0,nonexistent
3488,telephone,may,fri,103,7,999,0,nonexistent
3489,telephone,may,fri,1064,4,999,0,nonexistent
3490,telephone,may,fri,90,7,999,0,nonexistent
3491,telephone,may,fri,59,5,999,0,nonexistent
3492,telephone,may,fri,102,4,999,0,nonexistent
3493,telephone,may,fri,1110,3,999,0,nonexistent
3494,telephone,may,fri,1187,4,999,0,nonexistent
3495,telephone,may,mon,93,4,999,0,nonexistent
3496,telephone,may,mon,119,2,999,0,nonexistent
3497,telephone,may,mon,79,19,999,0,nonexistent
3498,telephone,may,mon,145,4,999,0,nonexistent
3499,telephone,may,mon,39,6,999,0,nonexistent
3500,telephone,may,mon,105,2,999,0,nonexistent
3501,telephone,may,mon,311,2,999,0,nonexistent
3502,telephone,may,mon,62,2,999,0,nonexistent
3503,telephone,may,mon,115,2,999,0,nonexistent
3504,telephone,may,mon,134,2,999,0,nonexistent
3505,telephone,may,mon,594,2,999,0,nonexistent
3506,telephone,may,mon,55,3,999,0,nonexistent
3507,telephone,may,mon,92,2,999,0,nonexistent
3508,telephone,may,mon,19,5,999,0,nonexistent
3509,telephone,may,mon,501,3,999,0,nonexistent
3510,telephone,may,mon,114,2,999,0,nonexistent
3511,telephone,may,mon,221,2,999,0,nonexistent
3512,telephone,may,mon,219,2,999,0,nonexistent
3513,telephone,may,mon,221,4,999,0,nonexistent
3514,telephone,may,mon,374,6,999,0,nonexistent
3515,telephone,may,mon,123,1,999,0,nonexistent
3516,telephone,may,mon,128,1,999,0,nonexistent
3517,telephone,may,mon,37,1,999,0,nonexistent
3518,telephone,may,mon,35,1,999,0,nonexistent
3519,telephone,may,mon,88,5,999,0,nonexistent
3520,telephone,may,mon,77,2,999,0,nonexistent
3521,telephone,may,mon,358,3,999,0,nonexistent
3522,telephone,may,mon,312,1,999,0,nonexistent
3523,telephone,may,mon,134,3,999,0,nonexistent
3524,telephone,may,mon,258,1,999,0,nonexistent
3525,telephone,may,mon,131,2,999,0,nonexistent
3526,telephone,may,mon,153,1,999,0,nonexistent
3527,telephone,may,mon,131,1,999,0,nonexistent
3528,telephone,may,mon,468,1,999,0,nonexistent
3529,telephone,may,mon,326,2,999,0,nonexistent
3530,telephone,may,mon,412,1,999,0,nonexistent
3531,telephone,may,mon,579,1,999,0,nonexistent
3532,telephone,may,mon,277,3,999,0,nonexistent
3533,telephone,may,mon,316,2,999,0,nonexistent
3534,telephone,may,mon,380,1,999,0,nonexistent
3535,telephone,may,mon,169,1,999,0,nonexistent
3536,telephone,may,mon,124,1,999,0,nonexistent
3537,telephone,may,mon,122,6,999,0,nonexistent
3538,telephone,may,mon,83,4,999,0,nonexistent
3539,telephone,may,mon,29,3,999,0,nonexistent
3540,telephone,may,mon,218,1,999,0,nonexistent
3541,telephone,may,mon,144,2,999,0,nonexistent
3542,telephone,may,mon,130,2,999,0,nonexistent
3543,telephone,may,mon,429,1,999,0,nonexistent
3544,telephone,may,mon,27,1,999,0,nonexistent
3545,telephone,may,mon,343,2,999,0,nonexistent
3546,telephone,may,mon,385,1,999,0,nonexistent
3547,telephone,may,mon,167,3,999,0,nonexistent
3548,telephone,may,mon,89,1,999,0,nonexistent
3549,telephone,may,mon,95,1,999,0,nonexistent
3550,telephone,may,mon,289,1,999,0,nonexistent
3551,telephone,may,mon,156,1,999,0,nonexistent
3552,telephone,may,mon,112,1,999,0,nonexistent
3553,telephone,may,mon,351,1,999,0,nonexistent
3554,telephone,may,mon,198,1,999,0,nonexistent
3555,telephone,may,mon,165,1,999,0,nonexistent
3556,telephone,may,mon,25,1,999,0,nonexistent
3557,telephone,may,mon,134,2,999,0,nonexistent
3558,telephone,may,mon,268,6,999,0,nonexistent
3559,telephone,may,mon,298,1,999,0,nonexistent
3560,telephone,may,mon,241,1,999,0,nonexistent
3561,telephone,may,mon,201,1,999,0,nonexistent
3562,telephone,may,mon,27,1,999,0,nonexistent
3563,telephone,may,mon,206,1,999,0,nonexistent
3564,telephone,may,mon,68,1,999,0,nonexistent
3565,telephone,may,mon,82,3,999,0,nonexistent
3566,telephone,may,mon,94,2,999,0,nonexistent
3567,telephone,may,mon,97,2,999,0,nonexistent
3568,telephone,may,mon,138,1,999,0,nonexistent
3569,telephone,may,mon,285,2,999,0,nonexistent
3570,telephone,may,mon,135,1,999,0,nonexistent
3571,telephone,may,mon,483,2,999,0,nonexistent
3572,telephone,may,mon,267,1,999,0,nonexistent
3573,telephone,may,mon,382,2,999,0,nonexistent
3574,telephone,may,mon,55,2,999,0,nonexistent
3575,telephone,may,mon,259,3,999,0,nonexistent
3576,telephone,may,mon,18,1,999,0,nonexistent
3577,telephone,may,mon,234,1,999,0,nonexistent
3578,telephone,may,mon,95,1,999,0,nonexistent
3579,telephone,may,mon,943,2,999,0,nonexistent
3580,telephone,may,mon,798,1,999,0,nonexistent
3581,telephone,may,mon,168,1,999,0,nonexistent
3582,telephone,may,mon,84,12,999,0,nonexistent
3583,telephone,may,mon,100,3,999,0,nonexistent
3584,telephone,may,mon,85,4,999,0,nonexistent
3585,telephone,may,mon,143,1,999,0,nonexistent
3586,telephone,may,mon,115,1,999,0,nonexistent
3587,telephone,may,mon,23,1,999,0,nonexistent
3588,telephone,may,mon,73,1,999,0,nonexistent
3589,telephone,may,mon,31,1,999,0,nonexistent
3590,telephone,may,mon,182,2,999,0,nonexistent
3591,telephone,may,mon,351,1,999,0,nonexistent
3592,telephone,may,mon,179,1,999,0,nonexistent
3593,telephone,may,mon,237,1,999,0,nonexistent
3594,telephone,may,mon,107,2,999,0,nonexistent
3595,telephone,may,mon,529,3,999,0,nonexistent
3596,telephone,may,mon,36,1,999,0,nonexistent
3597,telephone,may,mon,122,2,999,0,nonexistent
3598,telephone,may,mon,198,1,999,0,nonexistent
3599,telephone,may,mon,67,1,999,0,nonexistent
3600,telephone,may,mon,238,3,999,0,nonexistent
3601,telephone,may,mon,81,1,999,0,nonexistent
3602,telephone,may,mon,496,3,999,0,nonexistent
3603,telephone,may,mon,114,2,999,0,nonexistent
3604,telephone,may,mon,156,5,999,0,nonexistent
3605,telephone,may,mon,211,2,999,0,nonexistent
3606,telephone,may,mon,265,1,999,0,nonexistent
3607,telephone,may,mon,48,2,999,0,nonexistent
3608,telephone,may,mon,104,2,999,0,nonexistent
3609,telephone,may,mon,610,1,999,0,nonexistent
3610,telephone,may,mon,287,1,999,0,nonexistent
3611,telephone,may,mon,68,2,999,0,nonexistent
3612,telephone,may,mon,167,4,999,0,nonexistent
3613,telephone,may,mon,336,1,999,0,nonexistent
3614,telephone,may,mon,202,1,999,0,nonexistent
3615,telephone,may,mon,228,1,999,0,nonexistent
3616,telephone,may,mon,192,1,999,0,nonexistent
3617,telephone,may,mon,23,1,999,0,nonexistent
3618,telephone,may,mon,260,1,999,0,nonexistent
3619,telephone,may,mon,387,1,999,0,nonexistent
3620,telephone,may,mon,70,1,999,0,nonexistent
3621,telephone,may,mon,272,1,999,0,nonexistent
3622,telephone,may,mon,158,2,999,0,nonexistent
3623,telephone,may,mon,35,3,999,0,nonexistent
3624,telephone,may,mon,607,1,999,0,nonexistent
3625,telephone,may,mon,257,1,999,0,nonexistent
3626,telephone,may,mon,36,2,999,0,nonexistent
3627,telephone,may,mon,214,3,999,0,nonexistent
3628,telephone,may,mon,105,2,999,0,nonexistent
3629,telephone,may,mon,260,9,999,0,nonexistent
3630,telephone,may,mon,197,4,999,0,nonexistent
3631,telephone,may,mon,144,2,999,0,nonexistent
3632,telephone,may,mon,136,2,999,0,nonexistent
3633,telephone,may,mon,49,2,999,0,nonexistent
3634,telephone,may,mon,335,4,999,0,nonexistent
3635,telephone,may,mon,105,1,999,0,nonexistent
3636,telephone,may,mon,1203,3,999,0,nonexistent
3637,telephone,may,mon,1022,4,999,0,nonexistent
3638,telephone,may,mon,128,1,999,0,nonexistent
3639,telephone,may,mon,258,1,999,0,nonexistent
3640,telephone,may,mon,199,1,999,0,nonexistent
3641,telephone,may,mon,123,1,999,0,nonexistent
3642,telephone,may,mon,193,3,999,0,nonexistent
3643,telephone,may,mon,159,3,999,0,nonexistent
3644,telephone,may,mon,166,3,999,0,nonexistent
3645,telephone,may,mon,149,4,999,0,nonexistent
3646,telephone,may,mon,396,3,999,0,nonexistent
3647,telephone,may,mon,13,1,999,0,nonexistent
3648,telephone,may,mon,259,1,999,0,nonexistent
3649,telephone,may,mon,162,1,999,0,nonexistent
3650,telephone,may,mon,723,1,999,0,nonexistent
3651,telephone,may,mon,89,1,999,0,nonexistent
3652,telephone,may,mon,257,2,999,0,nonexistent
3653,telephone,may,mon,361,2,999,0,nonexistent
3654,telephone,may,mon,314,1,999,0,nonexistent
3655,telephone,may,mon,83,1,999,0,nonexistent
3656,telephone,may,mon,215,1,999,0,nonexistent
3657,telephone,may,mon,115,4,999,0,nonexistent
3658,telephone,may,mon,147,3,999,0,nonexistent
3659,telephone,may,mon,102,1,999,0,nonexistent
3660,telephone,may,mon,183,7,999,0,nonexistent
3661,telephone,may,mon,70,1,999,0,nonexistent
3662,telephone,may,mon,19,1,999,0,nonexistent
3663,telephone,may,mon,346,1,999,0,nonexistent
3664,telephone,may,mon,643,1,999,0,nonexistent
3665,telephone,may,mon,78,1,999,0,nonexistent
3666,telephone,may,mon,133,1,999,0,nonexistent
3667,telephone,may,mon,193,6,999,0,nonexistent
3668,telephone,may,mon,181,1,999,0,nonexistent
3669,telephone,may,mon,513,1,999,0,nonexistent
3670,telephone,may,mon,109,2,999,0,nonexistent
3671,telephone,may,mon,263,1,999,0,nonexistent
3672,telephone,may,mon,333,1,999,0,nonexistent
3673,telephone,may,mon,104,1,999,0,nonexistent
3674,telephone,may,mon,191,4,999,0,nonexistent
3675,telephone,may,mon,571,1,999,0,nonexistent
3676,telephone,may,mon,180,1,999,0,nonexistent
3677,telephone,may,mon,446,3,999,0,nonexistent
3678,telephone,may,mon,107,2,999,0,nonexistent
3679,telephone,may,mon,335,3,999,0,nonexistent
3680,telephone,may,mon,120,3,999,0,nonexistent
3681,telephone,may,mon,219,2,999,0,nonexistent
3682,telephone,may,mon,148,1,999,0,nonexistent
3683,telephone,may,mon,400,2,999,0,nonexistent
3684,telephone,may,mon,503,2,999,0,nonexistent
3685,telephone,may,mon,125,5,999,0,nonexistent
3686,telephone,may,mon,329,1,999,0,nonexistent
3687,telephone,may,mon,194,3,999,0,nonexistent
3688,telephone,may,mon,7,1,999,0,nonexistent
3689,telephone,may,mon,53,1,999,0,nonexistent
3690,telephone,may,mon,261,56,999,0,nonexistent
3691,telephone,may,mon,100,1,999,0,nonexistent
3692,telephone,may,mon,104,1,999,0,nonexistent
3693,telephone,may,mon,552,3,999,0,nonexistent
3694,telephone,may,mon,345,1,999,0,nonexistent
3695,telephone,may,mon,263,1,999,0,nonexistent
3696,telephone,may,mon,88,6,999,0,nonexistent
3697,telephone,may,mon,44,39,999,0,nonexistent
3698,telephone,may,mon,207,3,999,0,nonexistent
3699,telephone,may,mon,401,2,999,0,nonexistent
3700,telephone,may,mon,178,5,999,0,nonexistent
3701,telephone,may,mon,53,5,999,0,nonexistent
3702,telephone,may,mon,349,2,999,0,nonexistent
3703,telephone,may,mon,34,9,999,0,nonexistent
3704,telephone,may,mon,48,3,999,0,nonexistent
3705,telephone,may,mon,182,11,999,0,nonexistent
3706,telephone,may,mon,457,5,999,0,nonexistent
3707,telephone,may,mon,193,1,999,0,nonexistent
3708,telephone,may,mon,142,3,999,0,nonexistent
3709,telephone,may,mon,123,2,999,0,nonexistent
3710,telephone,may,mon,65,3,999,0,nonexistent
3711,telephone,may,mon,420,1,999,0,nonexistent
3712,telephone,may,mon,403,2,999,0,nonexistent
3713,telephone,may,mon,229,3,999,0,nonexistent
3714,telephone,may,mon,445,2,999,0,nonexistent
3715,telephone,may,mon,206,4,999,0,nonexistent
3716,telephone,may,mon,182,2,999,0,nonexistent
3717,telephone,may,mon,183,2,999,0,nonexistent
3718,telephone,may,mon,140,2,999,0,nonexistent
3719,telephone,may,mon,134,3,999,0,nonexistent
3720,telephone,may,mon,88,35,999,0,nonexistent
3721,telephone,may,mon,234,13,999,0,nonexistent
3722,telephone,may,mon,215,3,999,0,nonexistent
3723,telephone,may,mon,194,5,999,0,nonexistent
3724,telephone,may,mon,394,2,999,0,nonexistent
3725,telephone,may,mon,5,2,999,0,nonexistent
3726,telephone,may,mon,408,2,999,0,nonexistent
3727,telephone,may,mon,114,2,999,0,nonexistent
3728,telephone,may,mon,243,6,999,0,nonexistent
3729,telephone,may,mon,180,6,999,0,nonexistent
3730,telephone,may,mon,8,2,999,0,nonexistent
3731,telephone,may,mon,313,2,999,0,nonexistent
3732,telephone,may,mon,1622,2,999,0,nonexistent
3733,telephone,may,mon,324,2,999,0,nonexistent
3734,telephone,may,mon,205,3,999,0,nonexistent
3735,telephone,may,mon,194,2,999,0,nonexistent
3736,telephone,may,mon,165,5,999,0,nonexistent
3737,telephone,may,mon,86,7,999,0,nonexistent
3738,telephone,may,mon,160,2,999,0,nonexistent
3739,telephone,may,mon,492,6,999,0,nonexistent
3740,telephone,may,mon,187,3,999,0,nonexistent
3741,telephone,may,mon,197,4,999,0,nonexistent
3742,telephone,may,mon,95,5,999,0,nonexistent
3743,telephone,may,mon,159,3,999,0,nonexistent
3744,telephone,may,mon,967,6,999,0,nonexistent
3745,telephone,may,mon,260,3,999,0,nonexistent
3746,telephone,may,mon,109,2,999,0,nonexistent
3747,telephone,may,mon,579,5,999,0,nonexistent
3748,telephone,may,mon,124,42,999,0,nonexistent
3749,telephone,may,mon,158,5,999,0,nonexistent
3750,telephone,may,mon,162,10,999,0,nonexistent
3751,telephone,may,mon,211,2,999,0,nonexistent
3752,telephone,may,mon,173,5,999,0,nonexistent
3753,telephone,may,mon,73,7,999,0,nonexistent
3754,telephone,may,mon,220,3,999,0,nonexistent
3755,telephone,may,mon,110,2,999,0,nonexistent
3756,telephone,may,mon,112,7,999,0,nonexistent
3757,telephone,may,mon,283,3,999,0,nonexistent
3758,telephone,may,mon,235,7,999,0,nonexistent
3759,telephone,may,mon,138,8,999,0,nonexistent
3760,telephone,may,mon,374,6,999,0,nonexistent
3761,telephone,may,mon,353,4,999,0,nonexistent
3762,telephone,may,mon,147,2,999,0,nonexistent
3763,telephone,may,mon,332,10,999,0,nonexistent
3764,telephone,may,mon,179,9,999,0,nonexistent
3765,telephone,may,mon,396,9,999,0,nonexistent
3766,telephone,may,mon,492,9,999,0,nonexistent
3767,telephone,may,mon,360,2,999,0,nonexistent
3768,telephone,may,mon,175,2,999,0,nonexistent
3769,telephone,may,mon,97,9,999,0,nonexistent
3770,telephone,may,mon,84,3,999,0,nonexistent
3771,telephone,may,mon,57,7,999,0,nonexistent
3772,telephone,may,mon,105,11,999,0,nonexistent
3773,telephone,may,mon,886,3,999,0,nonexistent
3774,telephone,may,mon,182,8,999,0,nonexistent
3775,telephone,may,mon,467,4,999,0,nonexistent
3776,telephone,may,mon,470,4,999,0,nonexistent
3777,telephone,may,mon,85,3,999,0,nonexistent
3778,telephone,may,mon,120,7,999,0,nonexistent
3779,telephone,may,mon,249,2,999,0,nonexistent
3780,telephone,may,mon,87,5,999,0,nonexistent
3781,telephone,may,mon,622,2,999,0,nonexistent
3782,telephone,may,mon,195,4,999,0,nonexistent
3783,telephone,may,mon,179,2,999,0,nonexistent
3784,telephone,may,mon,58,10,999,0,nonexistent
3785,telephone,may,mon,1218,3,999,0,nonexistent
3786,telephone,may,mon,500,3,999,0,nonexistent
3787,telephone,may,mon,66,9,999,0,nonexistent
3788,telephone,may,mon,328,10,999,0,nonexistent
3789,telephone,may,tue,21,7,999,0,nonexistent
3790,telephone,may,tue,150,1,999,0,nonexistent
3791,telephone,may,tue,148,5,999,0,nonexistent
3792,telephone,may,tue,102,1,999,0,nonexistent
3793,telephone,may,tue,91,1,999,0,nonexistent
3794,telephone,may,tue,201,1,999,0,nonexistent
3795,telephone,may,tue,70,1,999,0,nonexistent
3796,telephone,may,tue,19,15,999,0,nonexistent
3797,telephone,may,tue,82,9,999,0,nonexistent
3798,telephone,may,tue,182,1,999,0,nonexistent
3799,telephone,may,tue,365,4,999,0,nonexistent
3800,telephone,may,tue,257,1,999,0,nonexistent
3801,telephone,may,tue,280,1,999,0,nonexistent
3802,telephone,may,tue,16,10,999,0,nonexistent
3803,telephone,may,tue,249,1,999,0,nonexistent
3804,telephone,may,tue,140,1,999,0,nonexistent
3805,telephone,may,tue,184,1,999,0,nonexistent
3806,telephone,may,tue,20,12,999,0,nonexistent
3807,telephone,may,tue,686,1,999,0,nonexistent
