customer_id,Postal Code
7389,68104
7390,37421
7391,37421
7392,45014
7393,90049
7394,90049
7395,90049
7396,10024
7397,10024
7398,45014
7399,60610
7400,60610
7401,98103
7402,98103
7403,10011
7404,93010
7405,93010
7406,93010
7407,93010
7408,60653
7409,90032
7410,43615
7411,10011
7412,97224
7413,97224
7414,97224
7415,19134
7416,19134
7417,19134
7418,19134
7419,19134
7420,19134
7421,19134
7422,19134
7423,19134
7424,19143
7425,19143
7426,77070
7427,77070
7428,39212
7429,39212
7430,39212
7431,39212
7432,39212
7433,85023
7434,85023
7435,93030
7436,93030
7437,93030
7438,98105
7439,98042
7440,90049
7441,90049
7442,92105
7443,78521
7444,78521
7445,60610
7446,60610
7447,60610
7448,60610
7449,37918
7450,77036
7451,77036
7452,77036
7453,77036
7454,60440
7455,60623
7456,60623
7457,22980
7458,22980
7459,22980
7460,22980
7461,90004
7462,90004
7463,98105
7464,93277
7465,93277
7466,93277
7467,90008
7468,90045
7469,10011
7470,10011
7471,19143
7472,19143
7473,84043
7474,60653
7475,42420
7476,42420
7477,42420
7478,42420
7479,42420
7480,42420
7481,42420
7482,92646
7483,10011
7484,19140
7485,58103
7486,58103
7487,3820
7488,3820
7489,3820
7490,92105
7491,90032
7492,13501
7493,77070
7494,77070
7495,77070
7496,92683
7497,92683
7498,92683
7499,92683
7500,92683
7501,92683
7502,92683
7503,90036
7504,90036
7505,8401
7506,60076
7507,94122
7508,94122
7509,43229
7510,43229
7511,43229
7512,43229
7513,43229
7514,43229
7515,40475
7516,40475
7517,40475
7518,40475
7519,40475
7520,40475
7521,40475
7522,43130
7523,43130
7524,43130
7525,97030
7526,97030
7527,94109
7528,94109
7529,94109
7530,94109
7531,94109
7532,80501
7533,80501
7534,27834
7535,27834
7536,90004
7537,77041
7538,94109
7539,80219
7540,80219
7541,80219
7542,80219
7543,80219
7544,80219
7545,80219
7546,77340
7547,77340
7548,77340
7549,77340
7550,77036
7551,10024
7552,10024
7553,10024
7554,10024
7555,19134
7556,19134
7557,47201
7558,47201
7559,11561
7560,11561
7561,11561
7562,17602
7563,60610
7564,80219
7565,98103
7566,98103
7567,77070
7568,77070
7569,90045
7570,90045
7571,90045
7572,23602
7573,23602
7574,23602
7575,90036
7576,90036
7577,98115
7578,98115
7579,68104
7580,7960
7581,7960
7582,19143
7583,10024
7584,22153
7585,22153
7586,22153
7587,22153
7588,22153
7589,95661
7590,61107
7591,19134
7592,19134
7593,19134
7594,19134
7595,48234
7596,48234
7597,90004
7598,97477
7599,97477
7600,97477
7601,97477
7602,97477
7603,97477
7604,2908
7605,60623
7606,60623
7607,60623
7608,75220
7609,94122
7610,94122
7611,92553
7612,67846
7613,67846
7614,67846
7615,10035
7616,32839
7617,13601
7618,13601
7619,90032
7620,90032
7621,90004
7622,90004
7623,90004
7624,19711
7625,48234
7626,48234
7627,85023
7628,85023
7629,85023
7630,78521
7631,78521
7632,78521
7633,40214
7634,40214
7635,40214
7636,40214
7637,40214
7638,19711
7639,19711
7640,19711
7641,19711
7642,81001
7643,81001
7644,81001
7645,81001
7646,90036
7647,27834
7648,94110
7649,94110
7650,43302
7651,43302
7652,75081
7653,75081
7654,35810
7655,89115
7656,89115
7657,90049
7658,90049
7659,44107
7660,68025
7661,77340
7662,77340
7663,90036
7664,28806
7665,71111
7666,2908
7667,2908
7668,2908
7669,2149
7670,2149
7671,2149
7672,2149
7673,2149
7674,2149
7675,2149
7676,91730
7677,28205
7678,2908
7679,2908
7680,2908
7681,2908
7682,2908
7683,48640
7684,48640
7685,14609
7686,14609
7687,49201
7688,49201
7689,49201
7690,23434
7691,23434
7692,23434
7693,94513
7694,94513
7695,98103
7696,77036
7697,77036
7698,1841
7699,1841
7700,1841
7701,1841
7702,1841
7703,48234
7704,48234
7705,48234
7706,48234
7707,48234
7708,84057
7709,19120
7710,19120
7711,85204
7712,28314
7713,28314
7714,28314
7715,90032
7716,19140
7717,80906
7718,80906
7719,90032
7720,10009
7721,10009
7722,10009
7723,94109
7724,78745
7725,44105
7726,44105
7727,44105
7728,10009
7729,79907
7730,32303
7731,98103
7732,75220
7733,77070
7734,45503
7735,98103
7736,98105
7737,10024
7738,28205
7739,21215
7740,94110
7741,94110
7742,85705
7743,90036
7744,6708
7745,6708
7746,6708
7747,60610
7748,11561
7749,22204
7750,22204
7751,22204
7752,22204
7753,22204
7754,28540
7755,43229
7756,28205
7757,28205
7758,14215
7759,14215
7760,77041
7761,38109
7762,75023
7763,97301
7764,31907
7765,21044
7766,21044
7767,21044
7768,97206
7769,32303
7770,92503
7771,92503
7772,43130
7773,43130
7774,43130
7775,94109
7776,92553
7777,92553
7778,92553
7779,92553
7780,23320
7781,23320
7782,60623
7783,28205
7784,28205
7785,28205
7786,10009
7787,60653
7788,60653
7789,60653
7790,60653
7791,19120
7792,60623
7793,75217
7794,89115
7795,89115
7796,79109
7797,6457
7798,10035
7799,10035
7800,10035
7801,19120
7802,93727
7803,37064
7804,37064
7805,37064
7806,37064
7807,37064
7808,27604
7809,27604
7810,27604
7811,20735
7812,20735
7813,20735
7814,20735
7815,90049
7816,90049
7817,89031
7818,89031
7819,89031
7820,94109
7821,2920
7822,38301
7823,19711
7824,19711
7825,90036
7826,13440
7827,60610
7828,60610
7829,92105
7830,92105
7831,92105
7832,92105
7833,77036
7834,33407
7835,90045
7836,90045
7837,98103
7838,98103
7839,98103
7840,50315
7841,50315
7842,10024
7843,22204
7844,22204
7845,78577
7846,22204
7847,22204
7848,77070
7849,75061
7850,75061
7851,75061
7852,60653
7853,60653
7854,90049
7855,39401
7856,39401
7857,10024
7858,10024
7859,10024
7860,10024
7861,44221
7862,98103
7863,98103
7864,85204
7865,85204
7866,85204
7867,85204
7868,84106
7869,90045
7870,28540
7871,44107
7872,92630
7873,92630
7874,92630
7875,92630
7876,97206
7877,97206
7878,28205
7879,60505
7880,19140
7881,80229
7882,80229
7883,80229
7884,80229
7885,80229
7886,80229
7887,80229
7888,80229
7889,95616
7890,72701
7891,72701
7892,72701
7893,72701
7894,10011
7895,26003
7896,26003
7897,26003
7898,38109
7899,38109
7900,38109
7901,38109
7902,38109
7903,38109
7904,38109
7905,77036
7906,75217
7907,75217
7908,94122
7909,95037
7910,95037
7911,95037
7912,95037
7913,60174
7914,44105
7915,10024
7916,10024
7917,19140
7918,75043
7919,92024
7920,6708
7921,6708
7922,21044
7923,33021
7924,33021
7925,22153
7926,22153
7927,10035
7928,10035
7929,10035
7930,75217
7931,10024
7932,97206
7933,97206
7934,94513
7935,94513
7936,94513
7937,94513
7938,94513
7939,94513
7940,94513
7941,92037
7942,92037
7943,75081
7944,75081
7945,75081
7946,75081
7947,75081
7948,79907
7949,79907
7950,79907
7951,79907
7952,10035
7953,10035
7954,2151
7955,2151
7956,95928
7957,95928
7958,95928
7959,95928
7960,95928
7961,95928
7962,33023
7963,33023
7964,33023
7965,33023
7966,33023
7967,90049
7968,80219
7969,80219
7970,80219
7971,19134
7972,19134
7973,19134
7974,19134
7975,19134
7976,19134
7977,19134
7978,39212
7979,39212
7980,90045
7981,77095
7982,7011
7983,7011
7984,60623
7985,60623
7986,98115
7987,11561
7988,53081
7989,53081
7990,53081
7991,53081
7992,33433
7993,33433
7994,80013
7995,80013
7996,80013
7997,92037
7998,92037
7999,98105
8000,98105
8001,52001
8002,90032
8003,90032
8004,1852
8005,1852
8006,1852
8007,98270
8008,73120
8009,73120
8010,73120
8011,19134
8012,80013
8013,10009
8014,10009
8015,10009
8016,10009
8017,43130
8018,43130
8019,95351
8020,63116
8021,63116
8022,75217
8023,75217
8024,75217
8025,75217
8026,10035
8027,10035
8028,10035
8029,10035
8030,78207
8031,79109
8032,79109
8033,77041
8034,77041
8035,77041
8036,77041
8037,1841
8038,31907
8039,90032
8040,98115
8041,98115
8042,98115
8043,2138
8044,2138
8045,84106
8046,10035
8047,44221
8048,28403
8049,10035
8050,19140
8051,19140
8052,19140
8053,10009
8054,19134
8055,90049
8056,90049
8057,90049
8058,90049
8059,90049
8060,90049
8061,11561
8062,11561
8063,14609
8064,14609
8065,14609
8066,14609
8067,14609
8068,94109
8069,94109
8070,77340
8071,77340
8072,77340
8073,77340
8074,77340
8075,77340
8076,77340
8077,30344
8078,30344
8079,30344
8080,10009
8081,97477
8082,97477
8083,97477
8084,97477
8085,97477
8086,22204
8087,28403
8088,85364
8089,92404
8090,21215
8091,98103
8092,94110
8093,10035
8094,98115
8095,98115
8096,98115
8097,98115
8098,87105
8099,87105
8100,90045
8101,90045
8102,90045
8103,90045
8104,90045
8105,90045
8106,77041
8107,77041
8108,77041
8109,19140
8110,60623
8111,60623
8112,76903
8113,76903
8114,76903
8115,77506
8116,90049
8117,67846
8118,90045
8119,60653
8120,94110
8121,94110
8122,94110
8123,19134
8124,19134
8125,95351
8126,77070
8127,77070
8128,77070
8129,60610
8130,92503
8131,92503
8132,92503
8133,92503
8134,75081
8135,90008
8136,90008
8137,33801
8138,10035
8139,19140
8140,19140
8141,19140
8142,92037
8143,92037
8144,92037
8145,92037
8146,73505
8147,73505
8148,24153
8149,92704
8150,57701
8151,57701
8152,98115
8153,98115
8154,98115
8155,6457
8156,6457
8157,21215
8158,92105
8159,79762
8160,6460
8161,7109
8162,10035
8163,10035
8164,92105
8165,92105
8166,92105
8167,92105
8168,94122
8169,98105
8170,98105
8171,98105
8172,39212
8173,90049
8174,90049
8175,90049
8176,60623
8177,10035
8178,90008
8179,98198
8180,97477
8181,19120
8182,19120
8183,60653
8184,60653
8185,60623
8186,60623
8187,60623
8188,10024
8189,20852
8190,20852
8191,10011
8192,10011
8193,27707
8194,27707
8195,27707
8196,93101
8197,37918
8198,37918
8199,37918
8200,60610
8201,60610
8202,10024
8203,10024
8204,10024
8205,10024
8206,10024
8207,32114
8208,32114
8209,37211
8210,37211
8211,37211
8212,75220
8213,75220
8214,37130
8215,37130
8216,37130
8217,37130
8218,75217
8219,75217
8220,75217
8221,75217
8222,75217
8223,76017
8224,91104
8225,91104
8226,2149
8227,2149
8228,12180
8229,12180
8230,12180
8231,30328
8232,30328
8233,95123
8234,95123
8235,32216
8236,32216
8237,32216
8238,32216
8239,32216
8240,32216
8241,32216
8242,10009
8243,10009
8244,94122
8245,94122
8246,31907
8247,60505
8248,60505
8249,19134
8250,60653
8251,60653
8252,60653
8253,60653
8254,98103
8255,98103
8256,98103
8257,98103
8258,98103
8259,98103
8260,48066
8261,48066
8262,48066
8263,72701
8264,28540
8265,10035
8266,10035
8267,19901
8268,60505
8269,60505
8270,60505
8271,60505
8272,10009
8273,92020
8274,45503
8275,10550
8276,44107
8277,33614
8278,33614
8279,33614
8280,31907
8281,28540
8282,28540
8283,60174
8284,60174
8285,60174
8286,60174
8287,33180
8288,33180
8289,33180
8290,33180
8291,33180
8292,33180
8293,45373
8294,98103
8295,10011
8296,22204
8297,22204
8298,28205
8299,28205
8300,95661
8301,48234
8302,90036
8303,90036
8304,94110
8305,93309
8306,74133
8307,74133
8308,74133
8309,94122
8310,77036
8311,77036
8312,31907
8313,31907
8314,77573
8315,77573
8316,77573
8317,77573
8318,27217
8319,27217
8320,10009
8321,75220
8322,77095
8323,11561
8324,11561
8325,33012
8326,33012
8327,60505
8328,60505
8329,7109
8330,7109
8331,10024
8332,1810
8333,1810
8334,1810
8335,1810
8336,19711
8337,22204
8338,35601
8339,35601
8340,92345
8341,23320
8342,90036
8343,35810
8344,37918
8345,37918
8346,37918
8347,1841
8348,1841
8349,1841
8350,1841
8351,1841
8352,19134
8353,19134
8354,19134
8355,19134
8356,19134
8357,30605
8358,59405
8359,59405
8360,59405
8361,79907
8362,79907
8363,79907
8364,79907
8365,34741
8366,98105
8367,95051
8368,95051
8369,95051
8370,90049
8371,93727
8372,76106
8373,98105
8374,94110
8375,94110
8376,94110
8377,33068
8378,77095
8379,77095
8380,77095
8381,60653
8382,94109
8383,77036
8384,6484
8385,6484
8386,94601
8387,6040
8388,6040
8389,7050
8390,44312
8391,90032
8392,6810
8393,2038
8394,2038
8395,2038
8396,2038
8397,28403
8398,77095
8399,45503
8400,85301
8401,10009
8402,10009
8403,10009
8404,90036
8405,19711
8406,19711
8407,19711
8408,19711
8409,19711
8410,92404
8411,27217
8412,24153
8413,75217
8414,76017
8415,76017
8416,52302
8417,98105
8418,98105
8419,98105
8420,98105
8421,98105
8422,8701
8423,8701
8424,8701
8425,8701
8426,45231
8427,80229
8428,48066
8429,85281
8430,19601
8431,55124
8432,21215
8433,78415
8434,78415
8435,78415
8436,78415
8437,89115
8438,44105
8439,98105
8440,60623
8441,43229
8442,85705
8443,19120
8444,19120
8445,19120
8446,2920
8447,2920
8448,2920
8449,2920
8450,2920
8451,2920
8452,94122
8453,77070
8454,77070
8455,77070
8456,90049
8457,60653
8458,60653
8459,77070
8460,77070
8461,6010
8462,6010
8463,49423
8464,87105
8465,80027
8466,10024
8467,6360
8468,94122
8469,46060
8470,37042
8471,37042
8472,37042
8473,37042
8474,33021
8475,17403
8476,17403
8477,85204
8478,10024
8479,94110
8480,90036
8481,68104
8482,19120
8483,10024
8484,49505
8485,98115
8486,93727
8487,93727
8488,93727
8489,22204
8490,22204
8491,22204
8492,90049
8493,79424
8494,79424
8495,79424
8496,80501
8497,10701
8498,10701
8499,10701
8500,10701
8501,10701
8502,90045
8503,90045
8504,90049
8505,79109
8506,75217
8507,75217
8508,75217
8509,48205
8510,48205
8511,48205
8512,10035
8513,77041
8514,32839
8515,41042
8516,41042
8517,10009
8518,75034
8519,7501
8520,7501
8521,7501
8522,43229
8523,53209
8524,94109
8525,43229
8526,43229
8527,43229
8528,43229
8529,43229
8530,90008
8531,48227
8532,48227
8533,48227
8534,48227
8535,31907
8536,94122
8537,19143
8538,19143
8539,19143
8540,90008
8541,90008
8542,19140
8543,19140
8544,10035
8545,31907
8546,31907
8547,31907
8548,90049
8549,90049
8550,80013
8551,77041
8552,77041
8553,60623
8554,35601
8555,22153
8556,33317
8557,33317
8558,77041
8559,77041
8560,77041
8561,77041
8562,77041
8563,53209
8564,32771
8565,32771
8566,75056
8567,75056
8568,45373
8569,11550
8570,11550
8571,11550
8572,75081
8573,77041
8574,10035
8575,94110
8576,34952
8577,3301
8578,55901
8579,55901
8580,40214
8581,78666
8582,78666
8583,78666
8584,78666
8585,92025
8586,19134
8587,90049
8588,90049
8589,19140
8590,19120
8591,11550
8592,80634
8593,80634
8594,32216
8595,32216
8596,22204
8597,22204
8598,94122
8599,93727
8600,93727
8601,93727
8602,93727
8603,89502
8604,78207
8605,78207
8606,78207
8607,2740
8608,10035
8609,10035
8610,10035
8611,10035
8612,93030
8613,90036
8614,94601
8615,98026
8616,98026
8617,98026
8618,98026
8619,90004
8620,10024
8621,75217
8622,37064
8623,85023
8624,33178
8625,33178
8626,80906
8627,10011
8628,10011
8629,10011
8630,10011
8631,10011
8632,18018
8633,18018
8634,18018
8635,19140
8636,40214
8637,40214
8638,98105
8639,53142
8640,42420
8641,75217
8642,85345
8643,28540
8644,28540
8645,28540
8646,28540
8647,90032
8648,37211
8649,28205
8650,28205
8651,98103
8652,98103
8653,98103
8654,98103
8655,98103
8656,98103
8657,98103
8658,98103
8659,60623
8660,45231
8661,33311
8662,77041
8663,77041
8664,77041
8665,90712
8666,94122
8667,19140
8668,98115
8669,98115
8670,90036
8671,44105
8672,44105
8673,62521
8674,62521
8675,62521
8676,62521
8677,62521
8678,76063
8679,77070
8680,77070
8681,23223
8682,23223
8683,22204
8684,94122
8685,92024
8686,13601
8687,90036
8688,90036
8689,90036
8690,19140
8691,44312
8692,44312
8693,44312
8694,94110
8695,49505
8696,94109
8697,37211
8698,37211
8699,37211
8700,37211
8701,37211
8702,37211
8703,37211
8704,19120
8705,77041
8706,89502
8707,10009
8708,10009
8709,90008
8710,90008
8711,90008
8712,92037
8713,94110
8714,92105
8715,92105
8716,44035
8717,77070
8718,77070
8719,77070
8720,77070
8721,77070
8722,77070
8723,77070
8724,33178
8725,33178
8726,98115
8727,37130
8728,37130
8729,37130
8730,37130
8731,37130
8732,63116
8733,98105
8734,98105
8735,98105
8736,10024
8737,55125
8738,37421
8739,19140
8740,19140
8741,70506
8742,46226
8743,97123
8744,97123
8745,2138
8746,2138
8747,92105
8748,92105
8749,92105
8750,10009
8751,10009
8752,32303
8753,32303
8754,43615
8755,43615
8756,43615
8757,21044
8758,21044
8759,21044
8760,21044
8761,30318
8762,30318
8763,95823
8764,95823
8765,76106
8766,76106
8767,76106
8768,76106
8769,43229
8770,80027
8771,80027
8772,27604
8773,27604
8774,10024
8775,10024
8776,60623
8777,77340
8778,77340
8779,10024
8780,97301
8781,77070
8782,77070
8783,83301
8784,83301
8785,37918
8786,85023
8787,85023
8788,85023
8789,28110
8790,28110
8791,23223
8792,77041
8793,90008
8794,90008
8795,90008
8796,90008
8797,84057
8798,84057
8799,5408
8800,19134
8801,60623
8802,73120
8803,73120
8804,10035
8805,10035
8806,84106
8807,13501
8808,19134
8809,19134
8810,19134
8811,90004
8812,49201
8813,49201
8814,85301
8815,19805
8816,19805
8817,19805
8818,19805
8819,19805
8820,78745
8821,32839
8822,32839
8823,32839
8824,32839
8825,19601
8826,19134
8827,77095
8828,77095
8829,63301
8830,46203
8831,98115
8832,22801
8833,14609
8834,30328
8835,30328
8836,30328
8837,30328
8838,30328
8839,90004
8840,90004
8841,90004
8842,94110
8843,94110
8844,55407
8845,43229
8846,43229
8847,43229
8848,43229
8849,27604
8850,27604
8851,27604
8852,27604
8853,10011
8854,19143
8855,19143
8856,83642
8857,95823
8858,95823
8859,95823
8860,28205
8861,7501
8862,7501
8863,7501
8864,7501
8865,7501
8866,22204
8867,60653
8868,60653
8869,92037
8870,98105
8871,98105
8872,98105
8873,43229
8874,43229
8875,77095
8876,75061
8877,75061
8878,7960
8879,7960
8880,90008
8881,90008
8882,60505
8883,27707
8884,27707
8885,43229
8886,43229
8887,43229
8888,90036
8889,95207
8890,65203
8891,65203
8892,31907
8893,92037
8894,77590
8895,90004
8896,90004
8897,90004
8898,90004
8899,22153
8900,22153
8901,62521
8902,62521
8903,62521
8904,62521
8905,10009
8906,10009
8907,10009
8908,94110
8909,92553
8910,2149
8911,37421
8912,37421
8913,37421
8914,37421
8915,78745
8916,78745
8917,78745
8918,78745
8919,78745
8920,23464
8921,14701
8922,33134
8923,33134
8924,28601
8925,61107
8926,61107
8927,61107
8928,98103
8929,77340
8930,77340
8931,77340
8932,53209
8933,53209
8934,54302
8935,19120
8936,19120
8937,90008
8938,90008
8939,90008
8940,90008
8941,33161
8942,97206
8943,97206
8944,60505
8945,94109
8946,94110
8947,2740
8948,2740
8949,92037
8950,38301
8951,38301
8952,38301
8953,38301
8954,38301
8955,32216
8956,92024
8957,33012
8958,33012
8959,77070
8960,77070
8961,77070
8962,77070
8963,23464
8964,23464
8965,23464
8966,77070
8967,19120
8968,19120
8969,38109
8970,44107
8971,44107
8972,10011
8973,19120
8974,90008
8975,75220
8976,75220
8977,75220
8978,75220
8979,7050
8980,75220
8981,60441
8982,60623
8983,60623
8984,60623
8985,60623
8986,28540
8987,28540
8988,28540
8989,28540
8990,65807
8991,65807
8992,94110
8993,38401
8994,38401
8995,33021
8996,33021
8997,75081
8998,77041
8999,77041
9000,19140
9001,85023
9002,30328
9003,30328
9004,99207
9005,99207
9006,53209
9007,53209
9008,53209
9009,53209
9010,45014
9011,35810
9012,77036
9013,10011
9014,90008
9015,90008
9016,88220
9017,88220
9018,83201
9019,83201
9020,22153
9021,22153
9022,43615
9023,80525
9024,10024
9025,10035
9026,10035
9027,10035
9028,1752
9029,1752
9030,10801
9031,98103
9032,98103
9033,48227
9034,72701
9035,62301
9036,62301
9037,10035
9038,10035
9039,77095
9040,48205
9041,85224
9042,33021
9043,90049
9044,94122
9045,94086
9046,94086
9047,94086
9048,94086
9049,94086
9050,10011
9051,90004
9052,94122
9053,94122
9054,94122
9055,92704
9056,98103
9057,10011
9058,90045
9059,90045
9060,98103
9061,92024
9062,92024
9063,10035
9064,60653
9065,60653
9066,60653
9067,22801
9068,20852
9069,98198
9070,98198
9071,19134
9072,47201
9073,65807
9074,65807
9075,42420
9076,44107
9077,44107
9078,68104
9079,42420
9080,42420
9081,92704
9082,92704
9083,22153
9084,23434
9085,23434
9086,90049
9087,77041
9088,77041
9089,27511
9090,45503
9091,40214
9092,45373
9093,45373
9094,48227
9095,48227
9096,48227
9097,48227
9098,47401
9099,75081
9100,75081
9101,75081
9102,77041
9103,77041
9104,77041
9105,77041
9106,77041
9107,77041
9108,76117
9109,76117
9110,76117
9111,23223
9112,23223
9113,23223
9114,23223
9115,90049
9116,19140
9117,19140
9118,19140
9119,19140
9120,90036
9121,90036
9122,90032
9123,94109
9124,19120
9125,77070
9126,77070
9127,88001
9128,77070
9129,97756
9130,44105
9131,44105
9132,20707
9133,20707
9134,92037
9135,27893
9136,27893
9137,27893
9138,33710
9139,33710
9140,60089
9141,90049
9142,10011
9143,89115
9144,89115
9145,89115
9146,60540
9147,5408
9148,5408
9149,5408
9150,48234
9151,48234
9152,85323
9153,85323
9154,85323
9155,19140
9156,89115
9157,4401
9158,4401
9159,4401
9160,37075
9161,37075
9162,54703
9163,54703
9164,60610
9165,60610
9166,92037
9167,92037
9168,92037
9169,39212
9170,39212
9171,93030
9172,93030
9173,93030
9174,93030
9175,98031
9176,98031
9177,37211
9178,10035
9179,10035
9180,92683
9181,92683
9182,92683
9183,92683
9184,92683
9185,92683
9186,92683
9187,92683
9188,18103
9189,18103
9190,18103
9191,18103
9192,18103
9193,78207
9194,78207
9195,85323
9196,85323
9197,95123
9198,95123
9199,95123
9200,95123
9201,8861
9202,8861
9203,10011
9204,10011
9205,90004
9206,6460
9207,6460
9208,61701
9209,98105
9210,52601
9211,52601
9212,95661
9213,94110
9214,94110
9215,19120
9216,90049
9217,79762
9218,55407
9219,19120
9220,19120
9221,70506
9222,70506
9223,70506
9224,77803
9225,77803
9226,77803
9227,77803
9228,90008
9229,90049
9230,90045
9231,90045
9232,85023
9233,90036
9234,90036
9235,90036
9236,90036
9237,90036
9238,90036
9239,43229
9240,32303
9241,32303
9242,32303
9243,94122
9244,94122
9245,94122
9246,94122
9247,94109
9248,94109
9249,10009
9250,10009
9251,52302
9252,90008
9253,71603
9254,71603
9255,65203
9256,65203
9257,65203
9258,65203
9259,65203
9260,65203
9261,57401
9262,98103
9263,48227
9264,48227
9265,38109
9266,38109
9267,89031
9268,11520
9269,11520
9270,10035
9271,10035
9272,10024
9273,10024
9274,42420
9275,87105
9276,33445
9277,33445
9278,19140
9279,19140
9280,19140
9281,98105
9282,23223
9283,33407
9284,80525
9285,53132
9286,28110
9287,75081
9288,75081
9289,19134
9290,94109
9291,19901
9292,19901
9293,76706
9294,21740
9295,44105
9296,44105
9297,78501
9298,78501
9299,78501
9300,78501
9301,78501
9302,78501
9303,78501
9304,78501
9305,78501
9306,87505
9307,94110
9308,94110
9309,94110
9310,94110
9311,10024
9312,75220
9313,75220
9314,48234
9315,48234
9316,19140
9317,19140
9318,75007
9319,10009
9320,10009
9321,10009
9322,77041
9323,77041
9324,90036
9325,90036
9326,90036
9327,98026
9328,98026
9329,98026
9330,94110
9331,10035
9332,97477
9333,40324
9334,40324
9335,33065
9336,33065
9337,94110
9338,94110
9339,94110
9340,94110
9341,94110
9342,94110
9343,92503
9344,45373
9345,45373
9346,45373
9347,45373
9348,45373
9349,92553
9350,92553
9351,98115
9352,98115
9353,60623
9354,60623
9355,49201
9356,49201
9357,49201
9358,10024
9359,10024
9360,10024
9361,10024
9362,98105
9363,98105
9364,98105
9365,98105
9366,63301
9367,11561
9368,11561
9369,8701
9370,20735
9371,43229
9372,43229
9373,43229
9374,91104
9375,98105
9376,90045
9377,7017
9378,54703
9379,60610
9380,33614
9381,33614
9382,33614
9383,33614
9384,33614
9385,10009
9386,85204
9387,5408
9388,5408
9389,5408
9390,5408
9391,77070
9392,60505
9393,80219
9394,10011
9395,10011
9396,10011
9397,10011
9398,10011
9399,10011
9400,60004
9401,23602
9402,85705
9403,10024
9404,10024
9405,19134
9406,60653
9407,60653
9408,10035
9409,10035
9410,19143
9411,19143
9412,85301
9413,90036
9414,77041
9415,98115
9416,98115
9417,98115
9418,28314
9419,28314
9420,77041
9421,77041
9422,94122
9423,94122
9424,94122
9425,94122
9426,10035
9427,98105
9428,14215
9429,77340
9430,75081
9431,75081
9432,19134
9433,85345
9434,85345
9435,85345
9436,85345
9437,19143
9438,92054
9439,19134
9440,60623
9441,10035
9442,44240
9443,32216
9444,32216
9445,75019
9446,46203
9447,46226
9448,74133
9449,98052
9450,94109
9451,99207
9452,90032
9453,90032
9454,90032
9455,90032
9456,37421
9457,27405
9458,27405
9459,94122
9460,94122
9461,10024
9462,90712
9463,40214
9464,43229
9465,19711
9466,98115
9467,10024
9468,10024
9469,10024
9470,10024
9471,10024
9472,10024
9473,10024
9474,10024
9475,60653
9476,60653
9477,60653
9478,60653
9479,60543
9480,60543
9481,60543
9482,75220
9483,19134
9484,90008
9485,77036
9486,77036
9487,26003
9488,7501
9489,97206
9490,35810
9491,94110
9492,94110
9493,73120
9494,74012
9495,74012
9496,92691
9497,92691
9498,46142
9499,46142
9500,46142
9501,53209
9502,94109
9503,13440
9504,13440
9505,10009
9506,10009
9507,48127
9508,48127
9509,48127
9510,48127
9511,10024
9512,60623
9513,75217
9514,54915
9515,32216
9516,60653
9517,43402
9518,43402
9519,43402
9520,94110
9521,90049
9522,60623
9523,60623
9524,60623
9525,98115
9526,98115
9527,98115
9528,98115
9529,98115
9530,77705
9531,98103
9532,75217
9533,10011
9534,10011
9535,10011
9536,10011
9537,60610
9538,94110
9539,2908
9540,2908
9541,85023
9542,77095
9543,77095
9544,77095
9545,77095
9546,47201
9547,47201
9548,19134
9549,19134
9550,19134
9551,95123
9552,19140
9553,22153
9554,80020
9555,43229
9556,43229
9557,3301
9558,77095
9559,43055
9560,43055
9561,43055
9562,43055
9563,43055
9564,43055
9565,90045
9566,33614
9567,33614
9568,33614
9569,68025
9570,43229
9571,43229
9572,43229
9573,43229
9574,43229
9575,91767
9576,78207
9577,78207
9578,78207
9579,10035
9580,10035
9581,10035
9582,10035
9583,19120
9584,10024
9585,48234
9586,33142
9587,94521
9588,60653
9589,60090
9590,60610
9591,60610
9592,77506
9593,77506
9594,10024
9595,10024
9596,95123
9597,95123
9598,95123
9599,95823
9600,97477
9601,76063
9602,72401
9603,23464
9604,14609
9605,23320
9606,43130
9607,43130
9608,10024
9609,10024
9610,90045
9611,90045
9612,39212
9613,95695
9614,98115
9615,98115
9616,98115
9617,90049
9618,43402
9619,43402
9620,43402
9621,43130
9622,43130
9623,43130
9624,75220
9625,75220
9626,75220
9627,79424
9628,48227
9629,43055
9630,43055
9631,10011
9632,10011
9633,55407
9634,2149
9635,2149
9636,2149
9637,98105
9638,98105
9639,90032
9640,28027
9641,98103
9642,98103
9643,98103
9644,98103
9645,85301
9646,85301
9647,85301
9648,55433
9649,55433
9650,90045
9651,90045
9652,90045
9653,90045
9654,85705
9655,85705
9656,10035
9657,10035
9658,10035
9659,10035
9660,91767
9661,93101
9662,93101
9663,93101
9664,94109
9665,92503
9666,90049
9667,90049
9668,92672
9669,92672
9670,35601
9671,27405
9672,94568
9673,19143
9674,19143
9675,77095
9676,93309
9677,47374
9678,10009
9679,10009
9680,94122
9681,94122
9682,94122
9683,94122
9684,94122
9685,94122
9686,90032
9687,92037
9688,76017
9689,23223
9690,23223
9691,10035
9692,77041
9693,6824
9694,94110
9695,94110
9696,45503
9697,48234
9698,19140
9699,90301
9700,90301
9701,90301
9702,93405
9703,19805
9704,19805
9705,19805
9706,94122
9707,90045
9708,90045
9709,90045
9710,90045
9711,19143
9712,19143
9713,19143
9714,19143
9715,19143
9716,94122
9717,19134
9718,77041
9719,77041
