Customer_id,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
2721,1.1,93.994,-36.4,4.859,5191
2722,1.1,93.994,-36.4,4.859,5191
2723,1.1,93.994,-36.4,4.859,5191
2724,1.1,93.994,-36.4,4.859,5191
2725,1.1,93.994,-36.4,4.859,5191
2726,1.1,93.994,-36.4,4.859,5191
2727,1.1,93.994,-36.4,4.859,5191
2728,1.1,93.994,-36.4,4.859,5191
2729,1.1,93.994,-36.4,4.859,5191
2730,1.1,93.994,-36.4,4.859,5191
2731,1.1,93.994,-36.4,4.859,5191
2732,1.1,93.994,-36.4,4.859,5191
2733,1.1,93.994,-36.4,4.859,5191
2734,1.1,93.994,-36.4,4.859,5191
2735,1.1,93.994,-36.4,4.859,5191
2736,1.1,93.994,-36.4,4.859,5191
2737,1.1,93.994,-36.4,4.859,5191
2738,1.1,93.994,-36.4,4.859,5191
2739,1.1,93.994,-36.4,4.859,5191
2740,1.1,93.994,-36.4,4.859,5191
2741,1.1,93.994,-36.4,4.859,5191
2742,1.1,93.994,-36.4,4.859,5191
2743,1.1,93.994,-36.4,4.859,5191
2744,1.1,93.994,-36.4,4.859,5191
2745,1.1,93.994,-36.4,4.859,5191
2746,1.1,93.994,-36.4,4.859,5191
2747,1.1,93.994,-36.4,4.859,5191
2748,1.1,93.994,-36.4,4.859,5191
2749,1.1,93.994,-36.4,4.859,5191
2750,1.1,93.994,-36.4,4.859,5191
2751,1.1,93.994,-36.4,4.859,5191
2752,1.1,93.994,-36.4,4.859,5191
2753,1.1,93.994,-36.4,4.859,5191
2754,1.1,93.994,-36.4,4.859,5191
2755,1.1,93.994,-36.4,4.86,5191
2756,1.1,93.994,-36.4,4.86,5191
2757,1.1,93.994,-36.4,4.86,5191
2758,1.1,93.994,-36.4,4.86,5191
2759,1.1,93.994,-36.4,4.86,5191
2760,1.1,93.994,-36.4,4.86,5191
2761,1.1,93.994,-36.4,4.86,5191
2762,1.1,93.994,-36.4,4.86,5191
2763,1.1,93.994,-36.4,4.86,5191
2764,1.1,93.994,-36.4,4.86,5191
2765,1.1,93.994,-36.4,4.86,5191
2766,1.1,93.994,-36.4,4.86,5191
2767,1.1,93.994,-36.4,4.86,5191
2768,1.1,93.994,-36.4,4.86,5191
2769,1.1,93.994,-36.4,4.86,5191
2770,1.1,93.994,-36.4,4.86,5191
2771,1.1,93.994,-36.4,4.86,5191
2772,1.1,93.994,-36.4,4.86,5191
2773,1.1,93.994,-36.4,4.86,5191
2774,1.1,93.994,-36.4,4.86,5191
2775,1.1,93.994,-36.4,4.86,5191
2776,1.1,93.994,-36.4,4.86,5191
2777,1.1,93.994,-36.4,4.86,5191
2778,1.1,93.994,-36.4,4.86,5191
2779,1.1,93.994,-36.4,4.86,5191
2780,1.1,93.994,-36.4,4.86,5191
2781,1.1,93.994,-36.4,4.86,5191
2782,1.1,93.994,-36.4,4.86,5191
2783,1.1,93.994,-36.4,4.86,5191
2784,1.1,93.994,-36.4,4.86,5191
2785,1.1,93.994,-36.4,4.86,5191
2786,1.1,93.994,-36.4,4.86,5191
2787,1.1,93.994,-36.4,4.86,5191
2788,1.1,93.994,-36.4,4.86,5191
2789,1.1,93.994,-36.4,4.86,5191
2790,1.1,93.994,-36.4,4.86,5191
2791,1.1,93.994,-36.4,4.86,5191
2792,1.1,93.994,-36.4,4.86,5191
2793,1.1,93.994,-36.4,4.86,5191
2794,1.1,93.994,-36.4,4.86,5191
2795,1.1,93.994,-36.4,4.86,5191
2796,1.1,93.994,-36.4,4.86,5191
2797,1.1,93.994,-36.4,4.86,5191
2798,1.1,93.994,-36.4,4.86,5191
2799,1.1,93.994,-36.4,4.86,5191
2800,1.1,93.994,-36.4,4.86,5191
2801,1.1,93.994,-36.4,4.86,5191
2802,1.1,93.994,-36.4,4.86,5191
2803,1.1,93.994,-36.4,4.86,5191
2804,1.1,93.994,-36.4,4.86,5191
2805,1.1,93.994,-36.4,4.86,5191
2806,1.1,93.994,-36.4,4.86,5191
2807,1.1,93.994,-36.4,4.86,5191
2808,1.1,93.994,-36.4,4.86,5191
2809,1.1,93.994,-36.4,4.86,5191
2810,1.1,93.994,-36.4,4.86,5191
2811,1.1,93.994,-36.4,4.86,5191
2812,1.1,93.994,-36.4,4.86,5191
2813,1.1,93.994,-36.4,4.86,5191
2814,1.1,93.994,-36.4,4.86,5191
2815,1.1,93.994,-36.4,4.86,5191
2816,1.1,93.994,-36.4,4.86,5191
2817,1.1,93.994,-36.4,4.86,5191
2818,1.1,93.994,-36.4,4.86,5191
2819,1.1,93.994,-36.4,4.86,5191
2820,1.1,93.994,-36.4,4.86,5191
2821,1.1,93.994,-36.4,4.86,5191
2822,1.1,93.994,-36.4,4.86,5191
2823,1.1,93.994,-36.4,4.86,5191
2824,1.1,93.994,-36.4,4.86,5191
2825,1.1,93.994,-36.4,4.86,5191
2826,1.1,93.994,-36.4,4.86,5191
2827,1.1,93.994,-36.4,4.86,5191
2828,1.1,93.994,-36.4,4.86,5191
2829,1.1,93.994,-36.4,4.86,5191
2830,1.1,93.994,-36.4,4.86,5191
2831,1.1,93.994,-36.4,4.86,5191
2832,1.1,93.994,-36.4,4.86,5191
2833,1.1,93.994,-36.4,4.86,5191
2834,1.1,93.994,-36.4,4.86,5191
2835,1.1,93.994,-36.4,4.86,5191
2836,1.1,93.994,-36.4,4.86,5191
2837,1.1,93.994,-36.4,4.86,5191
2838,1.1,93.994,-36.4,4.86,5191
2839,1.1,93.994,-36.4,4.86,5191
2840,1.1,93.994,-36.4,4.86,5191
2841,1.1,93.994,-36.4,4.86,5191
2842,1.1,93.994,-36.4,4.86,5191
2843,1.1,93.994,-36.4,4.86,5191
2844,1.1,93.994,-36.4,4.86,5191
2845,1.1,93.994,-36.4,4.86,5191
2846,1.1,93.994,-36.4,4.86,5191
2847,1.1,93.994,-36.4,4.86,5191
2848,1.1,93.994,-36.4,4.86,5191
2849,1.1,93.994,-36.4,4.86,5191
2850,1.1,93.994,-36.4,4.86,5191
2851,1.1,93.994,-36.4,4.86,5191
2852,1.1,93.994,-36.4,4.86,5191
2853,1.1,93.994,-36.4,4.86,5191
2854,1.1,93.994,-36.4,4.86,5191
2855,1.1,93.994,-36.4,4.86,5191
2856,1.1,93.994,-36.4,4.86,5191
2857,1.1,93.994,-36.4,4.86,5191
2858,1.1,93.994,-36.4,4.86,5191
2859,1.1,93.994,-36.4,4.86,5191
2860,1.1,93.994,-36.4,4.86,5191
2861,1.1,93.994,-36.4,4.86,5191
2862,1.1,93.994,-36.4,4.86,5191
2863,1.1,93.994,-36.4,4.86,5191
2864,1.1,93.994,-36.4,4.86,5191
2865,1.1,93.994,-36.4,4.86,5191
2866,1.1,93.994,-36.4,4.86,5191
2867,1.1,93.994,-36.4,4.86,5191
2868,1.1,93.994,-36.4,4.86,5191
2869,1.1,93.994,-36.4,4.86,5191
2870,1.1,93.994,-36.4,4.86,5191
2871,1.1,93.994,-36.4,4.86,5191
2872,1.1,93.994,-36.4,4.86,5191
2873,1.1,93.994,-36.4,4.86,5191
2874,1.1,93.994,-36.4,4.86,5191
2875,1.1,93.994,-36.4,4.86,5191
2876,1.1,93.994,-36.4,4.86,5191
2877,1.1,93.994,-36.4,4.86,5191
2878,1.1,93.994,-36.4,4.86,5191
2879,1.1,93.994,-36.4,4.86,5191
2880,1.1,93.994,-36.4,4.86,5191
2881,1.1,93.994,-36.4,4.86,5191
2882,1.1,93.994,-36.4,4.86,5191
2883,1.1,93.994,-36.4,4.86,5191
2884,1.1,93.994,-36.4,4.86,5191
2885,1.1,93.994,-36.4,4.86,5191
2886,1.1,93.994,-36.4,4.86,5191
2887,1.1,93.994,-36.4,4.86,5191
2888,1.1,93.994,-36.4,4.86,5191
2889,1.1,93.994,-36.4,4.86,5191
2890,1.1,93.994,-36.4,4.86,5191
2891,1.1,93.994,-36.4,4.86,5191
2892,1.1,93.994,-36.4,4.86,5191
2893,1.1,93.994,-36.4,4.86,5191
2894,1.1,93.994,-36.4,4.86,5191
2895,1.1,93.994,-36.4,4.86,5191
2896,1.1,93.994,-36.4,4.86,5191
2897,1.1,93.994,-36.4,4.86,5191
2898,1.1,93.994,-36.4,4.86,5191
2899,1.1,93.994,-36.4,4.86,5191
2900,1.1,93.994,-36.4,4.86,5191
2901,1.1,93.994,-36.4,4.86,5191
2902,1.1,93.994,-36.4,4.86,5191
2903,1.1,93.994,-36.4,4.86,5191
2904,1.1,93.994,-36.4,4.86,5191
2905,1.1,93.994,-36.4,4.86,5191
2906,1.1,93.994,-36.4,4.86,5191
2907,1.1,93.994,-36.4,4.86,5191
2908,1.1,93.994,-36.4,4.86,5191
2909,1.1,93.994,-36.4,4.86,5191
2910,1.1,93.994,-36.4,4.86,5191
2911,1.1,93.994,-36.4,4.86,5191
2912,1.1,93.994,-36.4,4.86,5191
2913,1.1,93.994,-36.4,4.86,5191
2914,1.1,93.994,-36.4,4.86,5191
2915,1.1,93.994,-36.4,4.86,5191
2916,1.1,93.994,-36.4,4.86,5191
2917,1.1,93.994,-36.4,4.86,5191
2918,1.1,93.994,-36.4,4.86,5191
2919,1.1,93.994,-36.4,4.86,5191
2920,1.1,93.994,-36.4,4.86,5191
2921,1.1,93.994,-36.4,4.86,5191
2922,1.1,93.994,-36.4,4.86,5191
2923,1.1,93.994,-36.4,4.86,5191
2924,1.1,93.994,-36.4,4.86,5191
2925,1.1,93.994,-36.4,4.86,5191
2926,1.1,93.994,-36.4,4.86,5191
2927,1.1,93.994,-36.4,4.86,5191
2928,1.1,93.994,-36.4,4.86,5191
2929,1.1,93.994,-36.4,4.86,5191
2930,1.1,93.994,-36.4,4.86,5191
2931,1.1,93.994,-36.4,4.86,5191
2932,1.1,93.994,-36.4,4.86,5191
2933,1.1,93.994,-36.4,4.86,5191
2934,1.1,93.994,-36.4,4.86,5191
2935,1.1,93.994,-36.4,4.86,5191
2936,1.1,93.994,-36.4,4.86,5191
2937,1.1,93.994,-36.4,4.86,5191
2938,1.1,93.994,-36.4,4.86,5191
2939,1.1,93.994,-36.4,4.86,5191
2940,1.1,93.994,-36.4,4.86,5191
2941,1.1,93.994,-36.4,4.86,5191
2942,1.1,93.994,-36.4,4.86,5191
2943,1.1,93.994,-36.4,4.86,5191
2944,1.1,93.994,-36.4,4.86,5191
2945,1.1,93.994,-36.4,4.86,5191
2946,1.1,93.994,-36.4,4.86,5191
2947,1.1,93.994,-36.4,4.86,5191
2948,1.1,93.994,-36.4,4.86,5191
2949,1.1,93.994,-36.4,4.86,5191
2950,1.1,93.994,-36.4,4.86,5191
2951,1.1,93.994,-36.4,4.86,5191
2952,1.1,93.994,-36.4,4.86,5191
2953,1.1,93.994,-36.4,4.86,5191
2954,1.1,93.994,-36.4,4.86,5191
2955,1.1,93.994,-36.4,4.86,5191
2956,1.1,93.994,-36.4,4.86,5191
2957,1.1,93.994,-36.4,4.86,5191
2958,1.1,93.994,-36.4,4.86,5191
2959,1.1,93.994,-36.4,4.86,5191
2960,1.1,93.994,-36.4,4.86,5191
2961,1.1,93.994,-36.4,4.86,5191
2962,1.1,93.994,-36.4,4.86,5191
2963,1.1,93.994,-36.4,4.86,5191
2964,1.1,93.994,-36.4,4.86,5191
2965,1.1,93.994,-36.4,4.86,5191
2966,1.1,93.994,-36.4,4.86,5191
2967,1.1,93.994,-36.4,4.86,5191
2968,1.1,93.994,-36.4,4.86,5191
2969,1.1,93.994,-36.4,4.86,5191
2970,1.1,93.994,-36.4,4.86,5191
2971,1.1,93.994,-36.4,4.86,5191
2972,1.1,93.994,-36.4,4.86,5191
2973,1.1,93.994,-36.4,4.86,5191
2974,1.1,93.994,-36.4,4.86,5191
2975,1.1,93.994,-36.4,4.86,5191
2976,1.1,93.994,-36.4,4.86,5191
2977,1.1,93.994,-36.4,4.86,5191
2978,1.1,93.994,-36.4,4.86,5191
2979,1.1,93.994,-36.4,4.86,5191
2980,1.1,93.994,-36.4,4.86,5191
2981,1.1,93.994,-36.4,4.86,5191
2982,1.1,93.994,-36.4,4.86,5191
2983,1.1,93.994,-36.4,4.86,5191
2984,1.1,93.994,-36.4,4.86,5191
2985,1.1,93.994,-36.4,4.86,5191
2986,1.1,93.994,-36.4,4.86,5191
2987,1.1,93.994,-36.4,4.86,5191
2988,1.1,93.994,-36.4,4.86,5191
2989,1.1,93.994,-36.4,4.86,5191
2990,1.1,93.994,-36.4,4.86,5191
2991,1.1,93.994,-36.4,4.86,5191
2992,1.1,93.994,-36.4,4.86,5191
2993,1.1,93.994,-36.4,4.86,5191
2994,1.1,93.994,-36.4,4.86,5191
2995,1.1,93.994,-36.4,4.86,5191
2996,1.1,93.994,-36.4,4.86,5191
2997,1.1,93.994,-36.4,4.86,5191
2998,1.1,93.994,-36.4,4.86,5191
2999,1.1,93.994,-36.4,4.86,5191
3000,1.1,93.994,-36.4,4.86,5191
3001,1.1,93.994,-36.4,4.86,5191
3002,1.1,93.994,-36.4,4.86,5191
3003,1.1,93.994,-36.4,4.86,5191
3004,1.1,93.994,-36.4,4.86,5191
3005,1.1,93.994,-36.4,4.86,5191
3006,1.1,93.994,-36.4,4.86,5191
3007,1.1,93.994,-36.4,4.86,5191
3008,1.1,93.994,-36.4,4.86,5191
3009,1.1,93.994,-36.4,4.86,5191
3010,1.1,93.994,-36.4,4.86,5191
3011,1.1,93.994,-36.4,4.86,5191
3012,1.1,93.994,-36.4,4.86,5191
3013,1.1,93.994,-36.4,4.86,5191
3014,1.1,93.994,-36.4,4.86,5191
3015,1.1,93.994,-36.4,4.86,5191
3016,1.1,93.994,-36.4,4.86,5191
3017,1.1,93.994,-36.4,4.86,5191
3018,1.1,93.994,-36.4,4.86,5191
3019,1.1,93.994,-36.4,4.86,5191
3020,1.1,93.994,-36.4,4.86,5191
3021,1.1,93.994,-36.4,4.86,5191
3022,1.1,93.994,-36.4,4.86,5191
3023,1.1,93.994,-36.4,4.86,5191
3024,1.1,93.994,-36.4,4.86,5191
3025,1.1,93.994,-36.4,4.86,5191
3026,1.1,93.994,-36.4,4.86,5191
3027,1.1,93.994,-36.4,4.86,5191
3028,1.1,93.994,-36.4,4.86,5191
3029,1.1,93.994,-36.4,4.86,5191
3030,1.1,93.994,-36.4,4.86,5191
3031,1.1,93.994,-36.4,4.86,5191
3032,1.1,93.994,-36.4,4.86,5191
3033,1.1,93.994,-36.4,4.86,5191
3034,1.1,93.994,-36.4,4.86,5191
3035,1.1,93.994,-36.4,4.86,5191
3036,1.1,93.994,-36.4,4.86,5191
3037,1.1,93.994,-36.4,4.86,5191
3038,1.1,93.994,-36.4,4.86,5191
3039,1.1,93.994,-36.4,4.86,5191
3040,1.1,93.994,-36.4,4.86,5191
3041,1.1,93.994,-36.4,4.86,5191
3042,1.1,93.994,-36.4,4.86,5191
3043,1.1,93.994,-36.4,4.86,5191
3044,1.1,93.994,-36.4,4.86,5191
3045,1.1,93.994,-36.4,4.86,5191
3046,1.1,93.994,-36.4,4.86,5191
3047,1.1,93.994,-36.4,4.86,5191
3048,1.1,93.994,-36.4,4.86,5191
3049,1.1,93.994,-36.4,4.86,5191
3050,1.1,93.994,-36.4,4.86,5191
3051,1.1,93.994,-36.4,4.86,5191
3052,1.1,93.994,-36.4,4.86,5191
3053,1.1,93.994,-36.4,4.86,5191
3054,1.1,93.994,-36.4,4.86,5191
3055,1.1,93.994,-36.4,4.86,5191
3056,1.1,93.994,-36.4,4.86,5191
3057,1.1,93.994,-36.4,4.86,5191
3058,1.1,93.994,-36.4,4.86,5191
3059,1.1,93.994,-36.4,4.86,5191
3060,1.1,93.994,-36.4,4.86,5191
3061,1.1,93.994,-36.4,4.86,5191
3062,1.1,93.994,-36.4,4.86,5191
3063,1.1,93.994,-36.4,4.86,5191
3064,1.1,93.994,-36.4,4.86,5191
3065,1.1,93.994,-36.4,4.86,5191
3066,1.1,93.994,-36.4,4.86,5191
3067,1.1,93.994,-36.4,4.86,5191
3068,1.1,93.994,-36.4,4.86,5191
3069,1.1,93.994,-36.4,4.86,5191
3070,1.1,93.994,-36.4,4.86,5191
3071,1.1,93.994,-36.4,4.86,5191
3072,1.1,93.994,-36.4,4.86,5191
3073,1.1,93.994,-36.4,4.86,5191
3074,1.1,93.994,-36.4,4.86,5191
3075,1.1,93.994,-36.4,4.86,5191
3076,1.1,93.994,-36.4,4.86,5191
3077,1.1,93.994,-36.4,4.86,5191
3078,1.1,93.994,-36.4,4.86,5191
3079,1.1,93.994,-36.4,4.86,5191
3080,1.1,93.994,-36.4,4.86,5191
3081,1.1,93.994,-36.4,4.86,5191
3082,1.1,93.994,-36.4,4.86,5191
3083,1.1,93.994,-36.4,4.86,5191
3084,1.1,93.994,-36.4,4.86,5191
3085,1.1,93.994,-36.4,4.86,5191
3086,1.1,93.994,-36.4,4.86,5191
3087,1.1,93.994,-36.4,4.86,5191
3088,1.1,93.994,-36.4,4.86,5191
3089,1.1,93.994,-36.4,4.86,5191
3090,1.1,93.994,-36.4,4.86,5191
3091,1.1,93.994,-36.4,4.86,5191
3092,1.1,93.994,-36.4,4.86,5191
3093,1.1,93.994,-36.4,4.86,5191
3094,1.1,93.994,-36.4,4.86,5191
3095,1.1,93.994,-36.4,4.86,5191
3096,1.1,93.994,-36.4,4.86,5191
3097,1.1,93.994,-36.4,4.86,5191
3098,1.1,93.994,-36.4,4.86,5191
3099,1.1,93.994,-36.4,4.86,5191
3100,1.1,93.994,-36.4,4.86,5191
3101,1.1,93.994,-36.4,4.86,5191
3102,1.1,93.994,-36.4,4.86,5191
3103,1.1,93.994,-36.4,4.86,5191
3104,1.1,93.994,-36.4,4.86,5191
3105,1.1,93.994,-36.4,4.86,5191
3106,1.1,93.994,-36.4,4.86,5191
3107,1.1,93.994,-36.4,4.86,5191
3108,1.1,93.994,-36.4,4.86,5191
3109,1.1,93.994,-36.4,4.86,5191
3110,1.1,93.994,-36.4,4.86,5191
3111,1.1,93.994,-36.4,4.86,5191
3112,1.1,93.994,-36.4,4.86,5191
3113,1.1,93.994,-36.4,4.86,5191
3114,1.1,93.994,-36.4,4.86,5191
3115,1.1,93.994,-36.4,4.86,5191
3116,1.1,93.994,-36.4,4.86,5191
3117,1.1,93.994,-36.4,4.86,5191
3118,1.1,93.994,-36.4,4.86,5191
3119,1.1,93.994,-36.4,4.86,5191
3120,1.1,93.994,-36.4,4.86,5191
3121,1.1,93.994,-36.4,4.86,5191
3122,1.1,93.994,-36.4,4.86,5191
3123,1.1,93.994,-36.4,4.86,5191
3124,1.1,93.994,-36.4,4.86,5191
3125,1.1,93.994,-36.4,4.86,5191
3126,1.1,93.994,-36.4,4.86,5191
3127,1.1,93.994,-36.4,4.86,5191
3128,1.1,93.994,-36.4,4.86,5191
3129,1.1,93.994,-36.4,4.86,5191
3130,1.1,93.994,-36.4,4.86,5191
3131,1.1,93.994,-36.4,4.86,5191
3132,1.1,93.994,-36.4,4.86,5191
3133,1.1,93.994,-36.4,4.86,5191
3134,1.1,93.994,-36.4,4.86,5191
3135,1.1,93.994,-36.4,4.86,5191
3136,1.1,93.994,-36.4,4.86,5191
3137,1.1,93.994,-36.4,4.86,5191
3138,1.1,93.994,-36.4,4.86,5191
3139,1.1,93.994,-36.4,4.86,5191
3140,1.1,93.994,-36.4,4.86,5191
3141,1.1,93.994,-36.4,4.86,5191
3142,1.1,93.994,-36.4,4.86,5191
3143,1.1,93.994,-36.4,4.86,5191
3144,1.1,93.994,-36.4,4.86,5191
3145,1.1,93.994,-36.4,4.86,5191
3146,1.1,93.994,-36.4,4.86,5191
3147,1.1,93.994,-36.4,4.86,5191
3148,1.1,93.994,-36.4,4.86,5191
3149,1.1,93.994,-36.4,4.86,5191
3150,1.1,93.994,-36.4,4.86,5191
3151,1.1,93.994,-36.4,4.86,5191
3152,1.1,93.994,-36.4,4.86,5191
3153,1.1,93.994,-36.4,4.86,5191
3154,1.1,93.994,-36.4,4.86,5191
3155,1.1,93.994,-36.4,4.86,5191
3156,1.1,93.994,-36.4,4.86,5191
3157,1.1,93.994,-36.4,4.86,5191
3158,1.1,93.994,-36.4,4.86,5191
3159,1.1,93.994,-36.4,4.86,5191
3160,1.1,93.994,-36.4,4.86,5191
3161,1.1,93.994,-36.4,4.86,5191
3162,1.1,93.994,-36.4,4.859,5191
3163,1.1,93.994,-36.4,4.859,5191
3164,1.1,93.994,-36.4,4.859,5191
3165,1.1,93.994,-36.4,4.859,5191
3166,1.1,93.994,-36.4,4.859,5191
3167,1.1,93.994,-36.4,4.859,5191
3168,1.1,93.994,-36.4,4.859,5191
3169,1.1,93.994,-36.4,4.859,5191
3170,1.1,93.994,-36.4,4.859,5191
3171,1.1,93.994,-36.4,4.859,5191
3172,1.1,93.994,-36.4,4.859,5191
3173,1.1,93.994,-36.4,4.859,5191
3174,1.1,93.994,-36.4,4.859,5191
3175,1.1,93.994,-36.4,4.859,5191
3176,1.1,93.994,-36.4,4.859,5191
3177,1.1,93.994,-36.4,4.859,5191
3178,1.1,93.994,-36.4,4.859,5191
3179,1.1,93.994,-36.4,4.859,5191
3180,1.1,93.994,-36.4,4.859,5191
3181,1.1,93.994,-36.4,4.859,5191
3182,1.1,93.994,-36.4,4.859,5191
3183,1.1,93.994,-36.4,4.859,5191
3184,1.1,93.994,-36.4,4.859,5191
3185,1.1,93.994,-36.4,4.859,5191
3186,1.1,93.994,-36.4,4.859,5191
3187,1.1,93.994,-36.4,4.859,5191
3188,1.1,93.994,-36.4,4.859,5191
3189,1.1,93.994,-36.4,4.859,5191
3190,1.1,93.994,-36.4,4.859,5191
3191,1.1,93.994,-36.4,4.859,5191
3192,1.1,93.994,-36.4,4.859,5191
3193,1.1,93.994,-36.4,4.859,5191
3194,1.1,93.994,-36.4,4.859,5191
3195,1.1,93.994,-36.4,4.859,5191
3196,1.1,93.994,-36.4,4.859,5191
3197,1.1,93.994,-36.4,4.859,5191
3198,1.1,93.994,-36.4,4.859,5191
3199,1.1,93.994,-36.4,4.859,5191
3200,1.1,93.994,-36.4,4.859,5191
3201,1.1,93.994,-36.4,4.859,5191
3202,1.1,93.994,-36.4,4.859,5191
3203,1.1,93.994,-36.4,4.859,5191
3204,1.1,93.994,-36.4,4.859,5191
3205,1.1,93.994,-36.4,4.859,5191
3206,1.1,93.994,-36.4,4.859,5191
3207,1.1,93.994,-36.4,4.859,5191
3208,1.1,93.994,-36.4,4.859,5191
3209,1.1,93.994,-36.4,4.859,5191
3210,1.1,93.994,-36.4,4.859,5191
3211,1.1,93.994,-36.4,4.859,5191
3212,1.1,93.994,-36.4,4.859,5191
3213,1.1,93.994,-36.4,4.859,5191
3214,1.1,93.994,-36.4,4.859,5191
3215,1.1,93.994,-36.4,4.859,5191
3216,1.1,93.994,-36.4,4.859,5191
3217,1.1,93.994,-36.4,4.859,5191
3218,1.1,93.994,-36.4,4.859,5191
3219,1.1,93.994,-36.4,4.859,5191
3220,1.1,93.994,-36.4,4.859,5191
3221,1.1,93.994,-36.4,4.859,5191
3222,1.1,93.994,-36.4,4.859,5191
3223,1.1,93.994,-36.4,4.859,5191
3224,1.1,93.994,-36.4,4.859,5191
3225,1.1,93.994,-36.4,4.859,5191
3226,1.1,93.994,-36.4,4.859,5191
3227,1.1,93.994,-36.4,4.859,5191
3228,1.1,93.994,-36.4,4.859,5191
3229,1.1,93.994,-36.4,4.859,5191
3230,1.1,93.994,-36.4,4.859,5191
3231,1.1,93.994,-36.4,4.859,5191
3232,1.1,93.994,-36.4,4.859,5191
3233,1.1,93.994,-36.4,4.859,5191
3234,1.1,93.994,-36.4,4.859,5191
3235,1.1,93.994,-36.4,4.859,5191
3236,1.1,93.994,-36.4,4.859,5191
3237,1.1,93.994,-36.4,4.859,5191
3238,1.1,93.994,-36.4,4.859,5191
3239,1.1,93.994,-36.4,4.859,5191
3240,1.1,93.994,-36.4,4.859,5191
3241,1.1,93.994,-36.4,4.859,5191
3242,1.1,93.994,-36.4,4.859,5191
3243,1.1,93.994,-36.4,4.859,5191
3244,1.1,93.994,-36.4,4.859,5191
3245,1.1,93.994,-36.4,4.859,5191
3246,1.1,93.994,-36.4,4.859,5191
3247,1.1,93.994,-36.4,4.859,5191
3248,1.1,93.994,-36.4,4.859,5191
3249,1.1,93.994,-36.4,4.859,5191
3250,1.1,93.994,-36.4,4.859,5191
3251,1.1,93.994,-36.4,4.859,5191
3252,1.1,93.994,-36.4,4.859,5191
3253,1.1,93.994,-36.4,4.859,5191
3254,1.1,93.994,-36.4,4.859,5191
3255,1.1,93.994,-36.4,4.859,5191
3256,1.1,93.994,-36.4,4.859,5191
3257,1.1,93.994,-36.4,4.859,5191
3258,1.1,93.994,-36.4,4.859,5191
3259,1.1,93.994,-36.4,4.859,5191
3260,1.1,93.994,-36.4,4.859,5191
3261,1.1,93.994,-36.4,4.859,5191
3262,1.1,93.994,-36.4,4.859,5191
3263,1.1,93.994,-36.4,4.859,5191
3264,1.1,93.994,-36.4,4.859,5191
3265,1.1,93.994,-36.4,4.859,5191
3266,1.1,93.994,-36.4,4.859,5191
3267,1.1,93.994,-36.4,4.859,5191
3268,1.1,93.994,-36.4,4.859,5191
3269,1.1,93.994,-36.4,4.859,5191
3270,1.1,93.994,-36.4,4.859,5191
3271,1.1,93.994,-36.4,4.859,5191
3272,1.1,93.994,-36.4,4.859,5191
3273,1.1,93.994,-36.4,4.859,5191
3274,1.1,93.994,-36.4,4.859,5191
3275,1.1,93.994,-36.4,4.859,5191
3276,1.1,93.994,-36.4,4.859,5191
3277,1.1,93.994,-36.4,4.859,5191
3278,1.1,93.994,-36.4,4.859,5191
3279,1.1,93.994,-36.4,4.859,5191
3280,1.1,93.994,-36.4,4.859,5191
3281,1.1,93.994,-36.4,4.859,5191
3282,1.1,93.994,-36.4,4.859,5191
3283,1.1,93.994,-36.4,4.859,5191
3284,1.1,93.994,-36.4,4.859,5191
3285,1.1,93.994,-36.4,4.859,5191
3286,1.1,93.994,-36.4,4.859,5191
3287,1.1,93.994,-36.4,4.859,5191
3288,1.1,93.994,-36.4,4.859,5191
3289,1.1,93.994,-36.4,4.859,5191
3290,1.1,93.994,-36.4,4.859,5191
3291,1.1,93.994,-36.4,4.859,5191
3292,1.1,93.994,-36.4,4.859,5191
3293,1.1,93.994,-36.4,4.859,5191
3294,1.1,93.994,-36.4,4.859,5191
3295,1.1,93.994,-36.4,4.859,5191
3296,1.1,93.994,-36.4,4.859,5191
3297,1.1,93.994,-36.4,4.859,5191
3298,1.1,93.994,-36.4,4.859,5191
3299,1.1,93.994,-36.4,4.859,5191
3300,1.1,93.994,-36.4,4.859,5191
3301,1.1,93.994,-36.4,4.859,5191
3302,1.1,93.994,-36.4,4.859,5191
3303,1.1,93.994,-36.4,4.859,5191
3304,1.1,93.994,-36.4,4.859,5191
3305,1.1,93.994,-36.4,4.859,5191
3306,1.1,93.994,-36.4,4.859,5191
3307,1.1,93.994,-36.4,4.859,5191
3308,1.1,93.994,-36.4,4.859,5191
3309,1.1,93.994,-36.4,4.859,5191
3310,1.1,93.994,-36.4,4.859,5191
3311,1.1,93.994,-36.4,4.859,5191
3312,1.1,93.994,-36.4,4.859,5191
3313,1.1,93.994,-36.4,4.859,5191
3314,1.1,93.994,-36.4,4.859,5191
3315,1.1,93.994,-36.4,4.859,5191
3316,1.1,93.994,-36.4,4.859,5191
3317,1.1,93.994,-36.4,4.859,5191
3318,1.1,93.994,-36.4,4.859,5191
3319,1.1,93.994,-36.4,4.859,5191
3320,1.1,93.994,-36.4,4.859,5191
3321,1.1,93.994,-36.4,4.859,5191
3322,1.1,93.994,-36.4,4.859,5191
3323,1.1,93.994,-36.4,4.859,5191
3324,1.1,93.994,-36.4,4.859,5191
3325,1.1,93.994,-36.4,4.859,5191
3326,1.1,93.994,-36.4,4.859,5191
